,blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,lat,lng,building,addr,postal,SUBZONE_NO,SUBZONE_N,SUBZONE_C,PLN_AREA_N,PLN_AREA_C,REGION_N,REGION_C
6438,417,JURONG WEST ST 42,10,1984,Y,N,N,N,N,N,JW,112,0,0,56,56,0,0,0,0,0,0,0,0,1.35130933561361,103.727345002671,NIL,417 JURONG WEST STREET 42 SINGAPORE 640417,640417,3,HONG KAH,JWSZ03,JURONG WEST,JW,WEST REGION,WR
6439,417,PASIR RIS DR 6,13,1989,Y,N,N,Y,N,N,PRC,120,0,0,0,96,24,0,0,0,0,0,0,0,1.37193962542694,103.955451668479,NIL,417 PASIR RIS DRIVE 6 SINGAPORE 510417,510417,5,PASIR RIS DRIVE,PRSZ05,PASIR RIS,PR,EAST REGION,ER
6440,417,SERANGOON CTRL,13,1988,Y,N,N,Y,N,N,SGN,54,0,0,0,0,0,54,0,0,0,0,0,0,1.34993639119978,103.875055740578,PCF SPARKLETOTS PRESCHOOL @ BRADDELL HEIGHTS BLK 417 (KN),417 SERANGOON CENTRAL PCF SPARKLETOTS PRESCHOOL @ BRADDELL HEIGHTS BLK 417 (KN) SINGAPORE 550417,550417,7,UPPER PAYA LEBAR,SGSZ07,SERANGOON,SG,NORTH-EAST REGION,NER
6441,417,TAMPINES ST 41,12,1984,Y,N,N,N,N,N,TAP,150,0,0,142,0,8,0,0,0,0,0,0,0,1.35878092518789,103.947275912962,SUN PLAZA VIEW,417 TAMPINES STREET 41 SUN PLAZA VIEW SINGAPORE 520417,520417,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
6442,417,WOODLANDS ST 41,13,1994,Y,N,N,N,N,N,WL,64,0,0,0,20,44,0,0,0,0,0,0,0,1.42885830961844,103.774024710128,NIL,417 WOODLANDS STREET 41 SINGAPORE 730417,730417,5,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
6443,417,YISHUN AVE 11,2,1992,N,Y,N,N,N,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42415167627362,103.846576056568,NIL,417 YISHUN AVENUE 11,NIL,3,YISHUN EAST,YSSZ03,YISHUN,YS,NORTH REGION,NR
6444,417A,FERNVALE LINK,22,2017,Y,N,N,Y,N,N,SK,209,0,0,42,167,0,0,0,0,0,0,0,0,1.39157654101303,103.880697269897,FERNVALE RIVERWALK,417A FERNVALE LINK FERNVALE RIVERWALK SINGAPORE 791417,791417,6,FERNVALE,SESZ06,SENGKANG,SE,NORTH-EAST REGION,NER
6445,418,ANG MO KIO AVE 10,14,1978,Y,N,N,Y,N,N,AMK,201,0,0,168,26,1,6,0,0,0,0,0,0,1.3649460137791,103.854043379775,TECK GHEE HEARTLANDS,418 ANG MO KIO AVENUE 10 TECK GHEE HEARTLANDS SINGAPORE 560418,560418,3,CHONG BOON,AMSZ03,ANG MO KIO,AM,NORTH-EAST REGION,NER
6446,418,BEDOK NTH AVE 2,9,1978,Y,Y,N,N,N,N,BD,158,0,0,142,14,2,0,0,0,0,0,0,0,1.32856421177174,103.930036524233,GARDEN HILL,418 BEDOK NORTH AVENUE 2 GARDEN HILL SINGAPORE 460418,460418,4,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
6447,418,CANBERRA RD,14,1999,Y,N,N,N,N,N,SB,91,0,0,0,26,65,0,0,0,0,0,0,0,1.45235459621765,103.819266367388,NIL,418 CANBERRA ROAD SINGAPORE 750418,750418,4,SEMBAWANG NORTH,SBSZ04,SEMBAWANG,SB,NORTH REGION,NR
6448,418,CHOA CHU KANG AVE 4,12,1991,Y,N,N,Y,N,N,CCK,88,0,0,0,66,22,0,0,0,0,0,0,0,1.3823730080302,103.741352252705,NIL,418 CHOA CHU KANG AVENUE 4 SINGAPORE 680418,680418,4,PENG SIANG,CKSZ04,CHOA CHU KANG,CK,WEST REGION,WR
6449,418,CLEMENTI AVE 1,28,2011,Y,N,N,N,N,N,CL,204,0,104,50,50,0,0,0,0,0,0,0,0,1.31017571904177,103.77000324485,CASA CLEMENTI,418 CLEMENTI AVENUE 1 CASA CLEMENTI SINGAPORE 120418,120418,7,CLEMENTI WOODS,CLSZ07,CLEMENTI,CL,WEST REGION,WR
6450,418,FAJAR RD,16,1988,Y,N,N,N,N,N,BP,120,0,0,0,45,75,0,0,0,0,0,0,0,1.38431966142748,103.768865859999,NIL,418 FAJAR ROAD SINGAPORE 670418,670418,3,FAJAR,BPSZ03,BUKIT PANJANG,BP,WEST REGION,WR
6451,418,FERNVALE LINK,1,2017,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39138086184229,103.880533787713,FERNVALE RIVERWALK,418 FERNVALE LINK FERNVALE RIVERWALK SINGAPORE 790418,790418,6,FERNVALE,SESZ06,SENGKANG,SE,NORTH-EAST REGION,NER
6452,418,HOUGANG AVE 8,13,1988,Y,N,N,N,N,N,HG,96,0,0,0,72,24,0,0,0,0,0,0,0,1.37598297260748,103.895426311766,NIL,418 HOUGANG AVENUE 8 SINGAPORE 530418,530418,3,HOUGANG EAST,HGSZ03,HOUGANG,HG,NORTH-EAST REGION,NER
6453,418,JURONG WEST ST 42,4,1984,Y,N,N,N,N,N,JW,24,0,0,16,8,0,0,0,0,0,0,0,0,1.35114454366715,103.726473130998,NIL,418 JURONG WEST STREET 42 SINGAPORE 640418,640418,3,HONG KAH,JWSZ03,JURONG WEST,JW,WEST REGION,WR
6454,418,PASIR RIS DR 6,13,1988,Y,N,N,N,N,N,PRC,78,0,0,0,0,0,78,0,0,0,0,0,0,1.37181108706218,103.95438126271,NIL,418 PASIR RIS DRIVE 6 SINGAPORE 510418,510418,5,PASIR RIS DRIVE,PRSZ05,PASIR RIS,PR,EAST REGION,ER
6455,418,SERANGOON CTRL,13,1988,Y,N,N,N,N,N,SGN,54,0,0,0,0,0,54,0,0,0,0,0,0,1.34968017478362,103.875279710468,NIL,418 SERANGOON CENTRAL SINGAPORE 550418,550418,7,UPPER PAYA LEBAR,SGSZ07,SERANGOON,SG,NORTH-EAST REGION,NER
6456,418,TAMPINES ST 41,12,1984,Y,N,N,Y,N,N,TAP,132,0,0,66,66,0,0,0,0,0,0,0,0,1.3582722131871,103.947308949059,SUN PLAZA GARDENS,418 TAMPINES STREET 41 SUN PLAZA GARDENS SINGAPORE 520418,520418,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
6457,418,WOODLANDS ST 41,13,1994,Y,N,N,Y,N,N,WL,125,0,0,0,87,38,0,0,0,0,0,0,0,1.42886831527826,103.774774277132,HDB PUBLIC SHELTERS,418 WOODLANDS STREET 41 HDB PUBLIC SHELTERS SINGAPORE 730418,730418,5,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
6458,418,YISHUN AVE 11,2,1992,N,Y,N,N,N,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4248993192219,103.847249789758,NIL,418 YISHUN AVENUE 11 SINGAPORE 760418,760418,3,YISHUN EAST,YSSZ03,YISHUN,YS,NORTH REGION,NR
6459,418A,FERNVALE LINK,22,2017,Y,N,N,N,N,N,SK,208,0,83,125,0,0,0,0,0,0,0,0,0,1.39100745746343,103.879606736157,FERNVALE RIVERWALK,418A FERNVALE LINK FERNVALE RIVERWALK SINGAPORE 791418,791418,6,FERNVALE,SESZ06,SENGKANG,SE,NORTH-EAST REGION,NER
6460,418B,FERNVALE LINK,20,2017,Y,N,N,N,N,N,SK,190,0,38,38,114,0,0,0,0,0,0,0,0,1.39101485658152,103.880193298835,FERNVALE RIVERWALK,418B FERNVALE LINK FERNVALE RIVERWALK SINGAPORE 792418,792418,6,FERNVALE,SESZ06,SENGKANG,SE,NORTH-EAST REGION,NER
6461,418C,FERNVALE LINK,21,2017,Y,N,N,Y,N,N,SK,120,0,0,0,120,0,0,0,0,0,0,0,0,1.39095014768306,103.881014689387,FERNVALE RIVERWALK,418C FERNVALE LINK FERNVALE RIVERWALK SINGAPORE 793418,793418,6,FERNVALE,SESZ06,SENGKANG,SE,NORTH-EAST REGION,NER
6462,419,ANG MO KIO AVE 10,12,1978,Y,N,N,N,N,N,AMK,169,0,0,139,22,1,6,0,0,0,0,1,0,1.36534669720177,103.85415182597,TECK GHEE HEARTLANDS,419 ANG MO KIO AVENUE 10 TECK GHEE HEARTLANDS SINGAPORE 560419,560419,3,CHONG BOON,AMSZ03,ANG MO KIO,AM,NORTH-EAST REGION,NER
6463,419,BEDOK NTH ST 1,12,1978,Y,N,N,Y,N,N,BD,306,0,0,282,22,1,1,0,0,0,0,0,0,1.32697957771794,103.928130747142,ZION HOME FOR THE AGED (FEMALES),419 BEDOK NORTH STREET 1 ZION HOME FOR THE AGED (FEMALES) SINGAPORE 460419,460419,4,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
6464,419,BT BATOK WEST AVE 2,10,1986,Y,N,N,Y,N,N,BB,90,0,0,0,44,46,0,0,0,0,0,0,0,1.36179959646874,103.746031517905,PCF SPARKLETOTS PRESCHOOL @ HONG KAH NORTH 419 (CC),419 BUKIT BATOK WEST AVENUE 2 PCF SPARKLETOTS PRESCHOOL @ HONG KAH NORTH 419 (CC) SINGAPORE 650419,650419,2,HONG KAH NORTH,BKSZ02,BUKIT BATOK,BK,WEST REGION,WR
6465,419,CANBERRA RD,14,1999,Y,N,N,N,N,N,SB,93,0,0,0,28,65,0,0,0,0,0,0,0,1.45217478366368,103.818827838149,NIL,419 CANBERRA ROAD SINGAPORE 750419,750419,4,SEMBAWANG NORTH,SBSZ04,SEMBAWANG,SB,NORTH REGION,NR
6466,419,CHOA CHU KANG AVE 4,14,1992,Y,N,N,Y,N,N,CCK,65,0,0,0,0,0,65,0,0,0,0,0,0,1.38192576906172,103.74156049873,NIL,419 CHOA CHU KANG AVENUE 4 SINGAPORE 680419,680419,4,PENG SIANG,CKSZ04,CHOA CHU KANG,CK,WEST REGION,WR
6467,419,CLEMENTI AVE 1,20,2011,Y,N,N,N,N,N,CL,221,0,0,0,0,0,0,0,0,136,85,0,0,1.31021835222862,103.769589800875,CASA CLEMENTI,419 CLEMENTI AVENUE 1 CASA CLEMENTI SINGAPORE 120419,120419,7,CLEMENTI WOODS,CLSZ07,CLEMENTI,CL,WEST REGION,WR
6468,419,FAJAR RD,12,1988,Y,Y,N,Y,N,N,BP,126,0,0,0,71,55,0,0,0,0,0,0,0,1.38394510110813,103.769613738594,NIL,419 FAJAR ROAD SINGAPORE 670419,670419,3,FAJAR,BPSZ03,BUKIT PANJANG,BP,WEST REGION,WR
6469,419,HOUGANG AVE 8,13,1988,Y,Y,N,N,N,N,HG,96,0,0,0,72,24,0,0,0,0,0,0,0,1.3761286530375,103.894831285996,NIL,419 HOUGANG AVENUE 8 SINGAPORE 530419,530419,3,HOUGANG EAST,HGSZ03,HOUGANG,HG,NORTH-EAST REGION,NER
6470,419,JURONG WEST ST 42,12,1984,Y,Y,N,N,N,N,JW,110,0,0,0,110,0,0,0,0,0,0,0,0,1.3509338709282,103.727172730504,NIL,419 JURONG WEST STREET 42 SINGAPORE 640419,640419,3,HONG KAH,JWSZ03,JURONG WEST,JW,WEST REGION,WR
6471,419,PASIR RIS DR 6,11,1988,Y,N,N,N,N,N,PRC,80,0,0,0,60,20,0,0,0,0,0,0,0,1.37152385430804,103.954753075267,NIL,419 PASIR RIS DRIVE 6 SINGAPORE 510419,510419,5,PASIR RIS DRIVE,PRSZ05,PASIR RIS,PR,EAST REGION,ER
6472,419,SERANGOON CTRL,13,1988,Y,N,N,N,N,N,SGN,96,0,0,0,72,24,0,0,0,0,0,0,0,1.34920192004095,103.875859701938,NIL,419 SERANGOON CENTRAL SINGAPORE 550419,550419,7,UPPER PAYA LEBAR,SGSZ07,SERANGOON,SG,NORTH-EAST REGION,NER
6473,419,TAMPINES ST 41,12,1984,Y,Y,N,N,N,N,TAP,162,0,0,99,61,2,0,0,0,0,0,0,0,1.35783252178817,103.946726918914,SUN PLAZA GARDENS,419 TAMPINES STREET 41 SUN PLAZA GARDENS SINGAPORE 520419,520419,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
6474,419,WOODLANDS ST 41,12,1986,Y,N,N,N,N,N,WL,62,0,0,6,4,10,42,0,0,0,0,0,0,1.42851420473475,103.774572425077,NIL,419 WOODLANDS STREET 41 SINGAPORE 730419,730419,5,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
6475,419,YISHUN AVE 11,10,1992,Y,Y,N,N,N,N,YS,72,0,0,0,45,27,0,0,0,0,0,0,0,1.42378855512742,103.847302873542,NIL,419 YISHUN AVENUE 11 SINGAPORE 760419,760419,3,YISHUN EAST,YSSZ03,YISHUN,YS,NORTH REGION,NR
6476,419A,NORTHSHORE DR,25,2021,Y,N,N,N,N,N,PG,105,0,24,38,43,0,0,0,0,0,0,0,0,1.41771139576935,103.901707718653,WATERFRONT II @ NORTHSHORE,419A NORTHSHORE DRIVE WATERFRONT II @ NORTHSHORE SINGAPORE 821419,821419,1,NORTHSHORE,PGSZ01,PUNGGOL,PG,NORTH-EAST REGION,NER
6477,419A,YISHUN AVE 11,3,1992,N,N,N,N,Y,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42440112815839,103.847519953401,NIL,419A YISHUN AVENUE 11 SINGAPORE 761419,761419,3,YISHUN EAST,YSSZ03,YISHUN,YS,NORTH REGION,NR
6478,419B,NORTHSHORE DR,20,2021,Y,N,N,N,N,N,PG,118,0,81,19,18,0,0,0,0,0,0,0,0,1.41803209660986,103.902160274039,WATERFRONT II @ NORTHSHORE,419B NORTHSHORE DRIVE WATERFRONT II @ NORTHSHORE SINGAPORE 822419,822419,1,NORTHSHORE,PGSZ01,PUNGGOL,PG,NORTH-EAST REGION,NER
6479,419C,NORTHSHORE DR,20,2021,Y,N,N,N,N,N,PG,118,0,81,19,18,0,0,0,0,0,0,0,0,1.41830121804059,103.90257297467,WATERFRONT II @ NORTHSHORE,419C NORTHSHORE DRIVE WATERFRONT II @ NORTHSHORE SINGAPORE 823419,823419,1,NORTHSHORE,PGSZ01,PUNGGOL,PG,NORTH-EAST REGION,NER
6480,419D,NORTHSHORE DR,25,2021,Y,N,N,N,N,N,PG,109,0,26,39,44,0,0,0,0,0,0,0,0,1.41857437092251,103.903058002183,WATERFRONT II @ NORTHSHORE,419D NORTHSHORE DRIVE WATERFRONT II @ NORTHSHORE SINGAPORE 824419,824419,1,NORTHSHORE,PGSZ01,PUNGGOL,PG,NORTH-EAST REGION,NER
6481,42,BEDOK STH RD,16,1977,Y,N,N,N,N,N,BD,120,0,0,0,120,0,0,0,0,0,0,0,0,1.32147847826862,103.940721046918,BEDOK SOUTH PARKVIEW,42 BEDOK SOUTH ROAD BEDOK SOUTH PARKVIEW SINGAPORE 460042,460042,6,BEDOK SOUTH,BDSZ06,BEDOK,BD,EAST REGION,ER
6482,42,BEO CRES,10,1964,Y,N,N,Y,N,N,BM,126,0,0,0,0,0,0,0,0,0,126,0,0,1.2890626839897,103.826704497888,THE SALVATION ARMY FAMILY SUPPORT SERVICES,42 BEO CRESCENT THE SALVATION ARMY FAMILY SUPPORT SERVICES SINGAPORE 160042,160042,9,BUKIT HO SWEE,BMSZ09,BUKIT MERAH,BM,CENTRAL REGION,CR
6483,42,CAMBRIDGE RD,8,1981,Y,Y,N,N,N,N,KWN,56,0,0,0,56,0,0,0,0,0,0,0,0,1.31600523636073,103.849791577341,NIL,42 CAMBRIDGE ROAD SINGAPORE 210042,210042,7,KAMPONG JAVA,KLSZ07,KALLANG,KL,CENTRAL REGION,CR
6484,42,CASSIA CRES,13,1980,Y,N,N,N,N,N,GL,96,0,0,48,48,0,0,0,0,0,0,0,0,1.31041140455932,103.886398004352,NIL,42 CASSIA CRESCENT SINGAPORE 390042,390042,4,ALJUNIED,GLSZ04,GEYLANG,GL,CENTRAL REGION,CR
6485,42,CHAI CHEE ST,13,1979,Y,Y,N,N,N,N,BD,212,0,0,184,24,1,3,0,0,0,0,0,0,1.32797877350561,103.925804792632,PING YI GARDENS,42 CHAI CHEE STREET PING YI GARDENS SINGAPORE 461042,461042,3,KEMBANGAN,BDSZ03,BEDOK,BD,EAST REGION,ER
6486,42,CIRCUIT RD,18,1994,Y,N,N,Y,N,N,GL,82,0,0,0,45,37,0,0,0,0,0,0,0,1.3268514971691,103.886394299529,HDB PUBLIC SHELTERS,42 CIRCUIT ROAD HDB PUBLIC SHELTERS SINGAPORE 370042,370042,2,MACPHERSON,GLSZ02,GEYLANG,GL,CENTRAL REGION,CR
6487,42,HOLLAND DR,4,1974,Y,Y,N,N,N,N,QT,16,0,0,16,0,0,0,0,0,0,0,0,0,1.30790383303654,103.792961440964,NIL,42 HOLLAND DRIVE SINGAPORE 270042,270042,2,HOLLAND DRIVE,QTSZ02,QUEENSTOWN,QT,CENTRAL REGION,CR
6488,42,JLN BAHAGIA,2,1959,Y,N,N,N,N,N,KWN,8,0,0,8,0,0,0,0,0,0,0,0,0,1.32714983319586,103.856962444169,WHAMPOA GARDENS,42 JALAN BAHAGIA WHAMPOA GARDENS SINGAPORE 320042,320042,1,BALESTIER,NVSZ01,NOVENA,NV,CENTRAL REGION,CR
6489,42,KIM CHENG ST,4,1949,Y,N,N,N,N,N,BM,24,0,0,24,0,0,0,0,0,0,0,0,0,1.28443456965915,103.831598973038,NIL,42 KIM CHENG STREET SINGAPORE 161042,161042,10,TIONG BAHRU,BMSZ10,BUKIT MERAH,BM,CENTRAL REGION,CR
6490,42,SIMS DR,12,1989,Y,N,N,N,N,N,GL,66,0,0,0,66,0,0,0,0,0,0,0,0,1.31700019582001,103.875994635636,NIL,42 SIMS DRIVE SINGAPORE 380042,380042,4,ALJUNIED,GLSZ04,GEYLANG,GL,CENTRAL REGION,CR
6491,42,STIRLING RD,2,1963,Y,N,N,N,N,N,QT,10,0,0,0,10,0,0,0,0,0,0,0,0,1.29833288584402,103.802299987051,NIL,42 STIRLING ROAD SINGAPORE 140042,140042,6,MEI CHIN,QTSZ06,QUEENSTOWN,QT,CENTRAL REGION,CR
6492,42,TANGLIN HALT RD,10,1962,Y,N,N,N,N,N,QT,118,0,29,87,2,0,0,0,0,0,0,0,0,1.29847005618339,103.798580178027,TANGLIN HALT GREEN,42 TANGLIN HALT ROAD TANGLIN HALT GREEN SINGAPORE 141042,141042,4,TANGLIN HALT,QTSZ04,QUEENSTOWN,QT,CENTRAL REGION,CR
6493,42,TELOK BLANGAH RISE,14,1975,Y,Y,N,N,N,N,BM,152,0,0,148,0,4,0,0,0,0,0,0,0,1.2709187086214,103.822685388438,NIL,42 TELOK BLANGAH RISE SINGAPORE 090042,090042,15,TELOK BLANGAH RISE,BMSZ15,BUKIT MERAH,BM,CENTRAL REGION,CR
6494,42A,HAVELOCK RD,1,2001,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28910716858189,103.82628690207,THE BEO CRESCENT,42A HAVELOCK ROAD THE BEO CRESCENT SINGAPORE 162042,162042,9,BUKIT HO SWEE,BMSZ09,BUKIT MERAH,BM,CENTRAL REGION,CR
6495,42A,SIMS DR,4,1989,Y,N,N,N,N,N,GL,24,0,0,0,15,9,0,0,0,0,0,0,0,1.31666887543625,103.87609745599,NIL,42A SIMS DRIVE SINGAPORE 381042,381042,4,ALJUNIED,GLSZ04,GEYLANG,GL,CENTRAL REGION,CR
6496,420,ANG MO KIO AVE 10,12,1979,Y,N,N,Y,N,N,AMK,264,0,0,0,0,0,0,0,0,264,0,0,0,1.36499919016779,103.853111647739,TECK GHEE HEARTLANDS,420 ANG MO KIO AVENUE 10 TECK GHEE HEARTLANDS SINGAPORE 560420,560420,3,CHONG BOON,AMSZ03,ANG MO KIO,AM,NORTH-EAST REGION,NER
6497,420,BEDOK NTH ST 1,12,1978,Y,Y,N,N,N,N,BD,263,0,0,240,22,1,0,0,0,0,0,0,0,1.32774467875638,103.928874390405,GARDEN HILL,420 BEDOK NORTH STREET 1 GARDEN HILL SINGAPORE 460420,460420,4,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
6498,420,BT BATOK WEST AVE 2,12,1985,Y,N,N,N,N,N,BB,114,0,0,68,46,0,0,0,0,0,0,0,0,1.36255043035847,103.745770795352,NIL,420 BUKIT BATOK WEST AVENUE 2 SINGAPORE 650420,650420,2,HONG KAH NORTH,BKSZ02,BUKIT BATOK,BK,WEST REGION,WR
6499,420,CANBERRA RD,14,1999,Y,N,N,N,N,N,SB,92,0,0,0,27,65,0,0,0,0,0,0,0,1.45267974712812,103.818888937745,NIL,420 CANBERRA ROAD SINGAPORE 750420,750420,4,SEMBAWANG NORTH,SBSZ04,SEMBAWANG,SB,NORTH REGION,NR
6500,420,CHOA CHU KANG AVE 4,16,1992,Y,N,N,N,N,N,CCK,75,0,0,0,0,0,75,0,0,0,0,0,0,1.38147127512783,103.741375947485,NIL,420 CHOA CHU KANG AVENUE 4 SINGAPORE 680420,680420,4,PENG SIANG,CKSZ04,CHOA CHU KANG,CK,WEST REGION,WR
6501,420,CLEMENTI AVE 1,40,2012,Y,N,N,N,N,N,CL,300,0,0,76,224,0,0,0,0,0,0,0,0,1.31004548976462,103.769123845594,CASA CLEMENTI,420 CLEMENTI AVENUE 1 CASA CLEMENTI SINGAPORE 120420,120420,7,CLEMENTI WOODS,CLSZ07,CLEMENTI,CL,WEST REGION,WR
6502,420,FAJAR RD,12,1988,Y,N,N,Y,N,N,BP,66,0,0,0,44,22,0,0,0,0,0,0,0,1.3846500073791,103.76951726565,NIL,420 FAJAR ROAD SINGAPORE 670420,670420,3,FAJAR,BPSZ03,BUKIT PANJANG,BP,WEST REGION,WR
6503,420,HOUGANG AVE 10,13,1988,Y,N,N,N,N,N,HG,120,0,0,0,96,24,0,0,0,0,0,0,0,1.37580558530644,103.894819073452,NIL,420 HOUGANG AVENUE 10 SINGAPORE 530420,530420,3,HOUGANG EAST,HGSZ03,HOUGANG,HG,NORTH-EAST REGION,NER
6504,420,JURONG WEST ST 42,12,1984,Y,N,N,Y,N,N,JW,110,0,0,0,110,0,0,0,0,0,0,0,0,1.35057174649766,103.727172770969,LITTLE TALENT CHILDCARE & DEVELOPMENT CENTRE,420 JURONG WEST STREET 42 LITTLE TALENT CHILDCARE & DEVELOPMENT CENTRE SINGAPORE 640420,640420,3,HONG KAH,JWSZ03,JURONG WEST,JW,WEST REGION,WR
6505,420,PASIR RIS DR 6,4,1988,Y,N,N,N,N,N,PRC,12,0,0,0,0,0,12,0,0,0,0,0,0,1.37142743816904,103.954479067916,NIL,420 PASIR RIS DRIVE 6 SINGAPORE 510420,510420,5,PASIR RIS DRIVE,PRSZ05,PASIR RIS,PR,EAST REGION,ER
6506,420,SERANGOON CTRL,13,1988,Y,N,N,N,N,N,SGN,96,0,0,0,72,24,0,0,0,0,0,0,0,1.34914910857959,103.875117043231,NIL,420 SERANGOON CENTRAL SINGAPORE 550420,550420,7,UPPER PAYA LEBAR,SGSZ07,SERANGOON,SG,NORTH-EAST REGION,NER
6507,420,TAMPINES ST 41,12,1984,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,1.35786466213391,103.947534562834,SUN PLAZA GARDENS,420 TAMPINES STREET 41 SUN PLAZA GARDENS SINGAPORE 520420,520420,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
6508,420,WOODLANDS ST 41,12,1985,Y,N,N,N,N,N,WL,62,0,0,6,4,10,42,0,0,0,0,0,0,1.42814009724191,103.774574393421,NIL,420 WOODLANDS STREET 41 SINGAPORE 730420,730420,5,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
6509,420A,CLEMENTI AVE 1,2,2012,N,Y,N,Y,N,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30964791583249,103.768667399399,PCF SPARKLETOTS PRESCHOOL @ CLEMENTI 420A (CC),420A CLEMENTI AVENUE 1 PCF SPARKLETOTS PRESCHOOL @ CLEMENTI 420A (CC) SINGAPORE 121420,121420,7,CLEMENTI WOODS,CLSZ07,CLEMENTI,CL,WEST REGION,WR
6510,420A,NORTHSHORE DR,25,2021,Y,N,N,N,N,N,PG,120,0,0,0,73,47,0,0,0,0,0,0,0,1.41843911388677,103.901599784186,WATERFRONT II @ NORTHSHORE,420A NORTHSHORE DRIVE WATERFRONT II @ NORTHSHORE SINGAPORE 821420,821420,1,NORTHSHORE,PGSZ01,PUNGGOL,PG,NORTH-EAST REGION,NER
6511,420B,NORTHSHORE DR,19,2021,Y,N,N,N,N,N,PG,93,0,0,0,58,35,0,0,0,0,0,0,0,1.4186531330314,103.901912547383,WATERFRONT II @ NORTHSHORE,420B NORTHSHORE DRIVE WATERFRONT II @ NORTHSHORE SINGAPORE 822420,822420,1,NORTHSHORE,PGSZ01,PUNGGOL,PG,NORTH-EAST REGION,NER
6512,420C,NORTHSHORE DR,19,2021,Y,N,N,N,N,N,PG,93,0,0,0,58,35,0,0,0,0,0,0,0,1.41892697046946,103.902358246497,WATERFRONT II @ NORTHSHORE,420C NORTHSHORE DRIVE WATERFRONT II @ NORTHSHORE SINGAPORE 823420,823420,1,NORTHSHORE,PGSZ01,PUNGGOL,PG,NORTH-EAST REGION,NER
6513,420D,NORTHSHORE DR,26,2021,Y,N,N,N,N,N,PG,147,0,0,0,75,72,0,0,0,0,0,0,0,1.41916860720759,103.902815748067,WATERFRONT II @ NORTHSHORE,420D NORTHSHORE DRIVE WATERFRONT II @ NORTHSHORE SINGAPORE 824420,824420,1,NORTHSHORE,PGSZ01,PUNGGOL,PG,NORTH-EAST REGION,NER
6514,421,ANG MO KIO AVE 10,13,1978,Y,Y,N,N,N,N,AMK,134,0,0,111,22,0,1,0,0,0,0,0,0,1.36538422642267,103.852966961527,TECK GHEE HEARTLANDS,421 ANG MO KIO AVENUE 10 TECK GHEE HEARTLANDS SINGAPORE 560421,560421,3,CHONG BOON,AMSZ03,ANG MO KIO,AM,NORTH-EAST REGION,NER
6515,421,BEDOK NTH RD,14,1978,Y,N,N,N,N,N,BD,156,0,0,0,156,0,0,0,0,0,0,0,0,1.32825912318808,103.928973650256,GARDEN HILL,421 BEDOK NORTH ROAD GARDEN HILL SINGAPORE 460421,460421,4,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
6516,421,BT BATOK WEST AVE 2,12,1985,Y,N,N,N,N,N,BB,114,0,0,68,46,0,0,0,0,0,0,0,0,1.36251752917877,103.744946684475,NIL,421 BUKIT BATOK WEST AVENUE 2 SINGAPORE 650421,650421,2,HONG KAH NORTH,BKSZ02,BUKIT BATOK,BK,WEST REGION,WR
6517,421,CANBERRA RD,14,1999,Y,N,N,N,N,N,SB,92,0,0,0,27,65,0,0,0,0,0,0,0,1.45299061364993,103.818532777338,NIL,421 CANBERRA ROAD SINGAPORE 750421,750421,4,SEMBAWANG NORTH,SBSZ04,SEMBAWANG,SB,NORTH REGION,NR
6518,421,CHOA CHU KANG AVE 4,12,1990,Y,N,N,Y,N,N,CCK,88,0,0,0,66,22,0,0,0,0,0,0,0,1.38180404057197,103.741000407641,NIL,421 CHOA CHU KANG AVENUE 4,NIL,4,PENG SIANG,CKSZ04,CHOA CHU KANG,CK,WEST REGION,WR
